Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,DBA,EWW,FXI,GLD,INDA,KWEB,MCHI,SHV,VNM,DBA,EWW,FXI,GLD,INDA,KWEB,MCHI,SHV,VNM,DBA,EWW,FXI,GLD,INDA,KWEB,MCHI,SHV,VNM,DBA,EWW,FXI,GLD,INDA,KWEB,MCHI,SHV,VNM,DBA,EWW,FXI,GLD,INDA,KWEB,MCHI,SHV,VNM
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-23,20.18324851989746,45.03886413574219,33.47248077392578,124.2300033569336,29.11176109313965,28.50042152404785,42.944557189941406,89.48107147216797,15.866127967834473,20.24341978329177,45.4462515320035,33.57959224543135,124.5,29.314353888288863,28.6422578301187,43.06644459377623,89.48107147216797,15.891650474171021,20.140269514485514,44.95587749451675,33.41892503817299,123.3499984741211,29.023678437905353,28.275154343359223,42.90392908857161,89.47296120457261,15.806577075689312,20.21763303586219,45.32554447509829,33.41892503817299,124.43000030517578,29.314353888288863,28.275154343359223,42.91205656868083,89.47296120457261,15.891650474171021,772500,2220700,11296200,6270900,1982200,56600,236000,297500,175500
2015-01-26,20.217634201049805,45.21238708496094,33.457183837890625,122.98999786376953,29.261499404907227,28.719852447509766,42.871429443359375,89.47289276123047,15.908672332763672,20.27780546791192,45.43871249063598,33.54899326772017,123.33999633789062,29.287923523820155,28.89255762816534,43.050196826052364,89.4810030226218,15.925685721678267,20.114482286754708,44.78236795081325,33.29651660604663,122.5199966430664,29.085330771834254,28.64226178704975,42.79017323289479,89.46477630879991,15.755540474046633,20.2262303305364,45.008693356488294,33.35772191974328,123.33000183105469,29.173413408302142,28.64226178704975,42.87955692424128,89.46477630879991,15.925685721678267,646300,1504600,9732300,6768600,2269600,33900,258600,2092500,177600
2015-01-27,20.217634201049805,45.0086784362793,32.81451416015625,124.4000015258789,29.138193130493164,28.61722755432129,42.172611236572266,89.47289276123047,15.59389591217041,20.29499772688511,45.114296732056665,32.90632359605208,124.63999938964844,29.199851670818543,28.717345245761685,42.237615574613685,89.47289276123047,15.738520216907059,20.148866804701093,44.65410026227008,32.56968705205446,123.51000213623047,28.97964163818835,28.325216294835123,41.8638321066311,89.46477630879991,15.585388409228223,20.234826460022997,44.88042847080183,32.61559322928706,123.55999755859375,29.04130017851373,28.416992171440498,42.01009574188085,89.47289276123047,15.738520216907059,2805400,1744800,16362600,9584800,1823800,74600,677300,416000,246900
2015-01-28,20.11448097229004,44.186363220214844,32.217750549316406,123.41999816894531,29.014867782592773,28.250125885009766,41.56318283081055,89.46479034423828,15.636433601379395,20.243419627074832,45.08412166012084,32.6079428662381,123.88999938964844,29.340780995065376,28.68397343749904,41.99384628158048,89.47290679794217,15.798072930578073,20.080098096134602,44.035478699101496,32.17949685841342,122.94000244140625,28.979636737035573,28.241780887888194,41.490051009007594,89.46479034423828,15.610912712259918,20.234825137693935,44.75217801597776,32.592640806163,123.5199966430664,29.296736307877605,28.62557118838355,41.99384628158048,89.47290679794217,15.772552041458594,2735600,2919800,16560700,8470600,1502300,25000,652500,249800,176900
2015-01-29,19.942564010620117,43.74880599975586,32.431976318359375,120.76000213623047,29.217458724975586,27.883026123046875,41.8557014465332,89.48912811279297,15.6959867477417,20.08869492837069,44.073203870044345,32.49318456387835,122.29000091552734,29.279120611106237,27.94977337820568,41.912584500119245,89.48912811279297,15.713000133612068,19.890987235265325,43.37159609517328,32.034131478195356,120.26000213623047,28.95320741927166,27.48922941181026,41.408786194885764,89.46478494419085,15.610913327827765,20.037118153015896,43.937410952047145,32.416674256979626,121.98999786376953,29.270310330171434,27.94977337820568,41.83945268805148,89.47290139740484,15.695986747741697,198100,1996800,11986300,11998000,833900,77200,592800,379200,209300
2015-01-30,19.890987396240234,42.43611145019531,31.55213165283203,123.44999694824219,28.27495765686035,27.4324951171875,40.9537467956543,89.47289276123047,15.559867858886719,19.96835092035451,43.04719249111601,32.10299130412677,123.55000305175781,28.794653299382357,27.682790960815197,41.49817009989665,89.48911947505236,15.653447147990061,19.77924099448851,42.330493144380554,31.521527528157335,120.91999816894531,28.25734381689591,27.4324951171875,40.88061498317286,89.47289276123047,15.51733034325765,19.959754791059144,42.66243680235309,32.003532276788945,121.30000305175781,28.794653299382357,27.507584188544243,41.43316576642705,89.4810030226218,15.576881242498041,353000,3786700,29188900,14555900,1191500,41300,1428500,1730300,259900
2015-02-02,19.693283081054688,43.032108306884766,32.087684631347656,122.41999816894531,28.86512565612793,27.60770034790039,41.52255630493164,89.48912811279297,15.678971290588379,19.933969803958465,43.205624524507286,32.171844502825785,123.16000366210938,28.891549779467532,27.691131230222904,41.58756375373124,89.49724456600696,15.74702970004398,19.667494690890088,42.52664551825976,31.82755544612869,121.81999969482422,28.592064061113597,27.30734407924471,41.23003208451076,89.48101165957898,15.415245156777988,19.839414012899095,42.66244131950927,31.91171531760682,121.83999633789062,28.794656847038645,27.691131230222904,41.286912052347525,89.48101165957898,15.65344877855235,338100,2350900,19250100,8885200,703000,34600,287000,21488800,439600
2015-02-03,19.976945877075195,43.688446044921875,32.738006591796875,121.05000305175781,28.821090698242188,28.074920654296875,42.1157341003418,89.49724578857422,15.525839805603027,20.08869391181173,43.91477138625104,32.81451396816755,121.76000213623047,28.89155616276234,28.150009719028017,42.21324216380005,89.49724578857422,15.636434114913992,19.787835962309263,43.39422281340567,32.4166691901875,120.55999755859375,28.65372891974714,27.749532585339242,41.847583051174794,89.48101288192451,15.483303907246622,19.79643209110007,43.74125519530258,32.4166691901875,121.73999786376953,28.662539202898724,27.749532585339242,41.847583051174794,89.48101288192451,15.483303907246622,1257300,5268000,22931600,8255900,905800,24000,552500,2532900,513500
2015-02-04,19.890987396240234,43.38668441772461,33.013427734375,121.58000183105469,28.539215087890625,28.32521629333496,42.448890686035156,89.48107147216797,15.576881408691406,20.200441492697344,43.96758804905,33.48777974386199,122.22000122070312,28.688956263186643,28.453701247502067,43.05832152431266,89.49730438944664,15.678969824650073,19.87379677719352,43.258434424281994,32.99047319361849,120.91999816894531,28.51278760508605,28.04154684869884,42.40013510307176,89.48107147216797,15.517330508815652,20.037118315173423,43.416861902493466,33.32711255140859,121.62999725341797,28.65372185953899,28.04154684869884,42.75766674562671,89.49730438944664,15.602403918341153,428900,2149400,24330200,5386700,905200,31900,528400,540800,473400
2015-02-05,19.959753036499023,44.1712760925293,32.90632247924805,121.79000091552734,28.59206199645996,28.21675682067871,42.39200973510742,89.48107147216797,16.07881736755371,19.97694529357847,44.27689439779876,32.9751802834753,121.83000183105469,28.600872277028802,28.291845893485092,42.497645286929156,89.49730438944664,16.14687579023361,19.865198901649805,43.52247464257919,32.646193320897225,120.61000061035156,28.495169071027785,28.116639117831664,42.05885431757029,89.48107147216797,15.687481842804484,19.882389519185377,43.60546127611462,32.722703613688196,120.9800033569336,28.59206199645996,28.291845893485092,42.131986145796766,89.49730438944664,15.721510242824039,215300,2135000,10307400,6879900,1267100,17300,715800,275500,1157300
2015-02-06,20.11448097229004,44.1335563659668,32.16419219970703,118.63999938964844,28.345426559448242,27.883026123046875,41.46568298339844,89.48107147216797,16.019264221191406,20.123077101214886,44.239174672877056,32.416668874124085,119.5199966430664,28.521595200963826,28.1583537765505,41.83134219219123,89.4891879308073,16.189411065532784,19.968350059655553,43.688448588357105,32.13358808202942,117.94999694824219,28.32780935928295,27.84214454320161,41.441306736054344,89.47296120457261,15.99374170774803,20.062905838284912,43.695991519757975,32.278953263144125,119.1500015258789,28.47755388061927,28.1583537765505,41.668826643869295,89.48107147216797,16.087322634399847,306000,2769500,13684800,13206900,604600,41000,366100,342000,411100
2015-02-09,20.294998168945312,44.337242126464844,32.087684631347656,119.16999816894531,27.931432723999023,27.540952682495117,41.26252365112305,89.48107147216797,16.095829010009766,20.294998168945312,44.51075829651212,32.2789560052272,119.4000015258789,28.081175575817777,27.732849437787923,41.4656672344385,89.4891879308073,16.172394922329424,20.062907586384053,43.93740064235078,32.03412888014695,118.7699966430664,27.860965598441304,27.524269052428362,41.189391837140484,89.47296120457261,16.027770601574563,20.088695975405557,43.93740064235078,32.110639180840494,118.83000183105469,28.081175575817777,27.69947581228621,41.392535420455935,89.47296120457261,16.027770601574563,583100,1811700,9099600,5237200,1341900,8300,503800,3501400,142800
2015-02-10,20.054309844970703,43.81670379638672,32.23304748535156,118.47000122070312,28.151643753051758,27.716161727905273,41.52255630493164,89.47289276123047,16.019264221191406,20.26061202193021,44.39760451556358,32.363110597459674,119.05999755859375,28.16926095511652,27.791250791511555,41.595688134968306,89.4810030226218,16.163888552089407,20.02852145802178,43.73371715710912,32.133585569959486,118.20999908447266,27.905009644420492,27.607699039877534,41.35191640142135,89.47289276123047,15.925683294539592,20.26061202193021,44.276897461491565,32.317207343101074,118.62999725341797,27.97547677261069,27.74953216964273,41.51443192369457,89.4810030226218,16.121352652324347,386600,1792700,8972900,4086300,431800,20600,183000,1218700,226800
2015-02-11,19.968351364135742,42.730342864990234,32.217750549316406,117.06999969482422,28.257349014282227,27.649417877197266,41.48192596435547,89.48107147216797,16.342540740966797,20.045714889969364,43.49985151174799,32.27130630029449,118.56999969482422,28.30139034256856,27.72450695003205,41.49817782567976,89.48107147216797,16.359555749369633,19.942564615220572,42.46629704997296,31.980572996006654,117.0,28.037137332643606,27.599360617097002,41.213778001818675,89.47296120457261,16.07881460128487,20.011332011567784,43.40177611850577,32.080034927210036,118.48999786376953,28.13403027095632,27.666104691458816,41.35191417348675,89.47296120457261,16.095829609687705,117300,4670300,12236800,6784400,1531400,33000,392700,738900,611700
2015-02-12,20.080095291137695,44.34479522705078,32.676795959472656,117.33999633789062,28.74180793762207,27.490894317626953,42.099483489990234,89.47289276123047,16.648801803588867,20.123074290214223,44.510768505111095,32.745653760584275,117.81999969482422,28.750614858486276,27.60769881948561,42.16448783431761,89.4810030226218,16.66581680933649,19.99413565344092,43.21316551929372,32.50082667186944,117.08999633789062,28.48636355077017,27.40746025723936,41.77445246917673,89.47289276123047,16.419104093916726,20.01132790888902,43.21316551929372,32.55438241511524,117.68000030517578,28.539215156368467,27.57432519533057,41.96947170160994,89.47289276123047,16.495669997140773,181900,4212300,11386300,4344400,1151900,85400,453800,681600,434400
2015-02-13,20.260616302490234,44.586212158203125,32.88336944580078,117.9800033569336,29.023677825927734,27.816280364990234,42.351375579833984,89.48107147216797,16.614774703979492,20.30359695648584,44.69183335503816,32.96752930499062,118.58000183105469,29.0324847472103,27.899711246198784,42.42450739761229,89.48107147216797,16.64880309547496,20.166060503244207,44.3221663608239,32.82216413275216,117.79000091552734,28.856316080318393,27.54095272817063,42.21323942387787,89.47296120457261,16.546716298348173,20.166060503244207,44.3221663608239,32.82216413275216,118.05000305175781,28.89155048572434,27.54095272817063,42.21323942387787,89.48107147216797,16.563729682775715,253200,1742200,11989000,4108900,831900,287600,438200,595900,161700
2015-02-17,20.252017974853516,44.654109954833984,33.00578689575195,116.01000213623047,28.917978286743164,28.133323669433594,42.55452346801758,89.48912811279297,16.818950653076172,20.31218924437598,44.691833249699265,33.11289839518745,116.54000091552734,28.97082653529338,28.141665484548117,42.62765529317587,89.48912811279297,16.869994053861706,20.10588704620862,43.975133815509174,32.8757237660287,115.58000183105469,28.77704066357491,27.883024658419963,42.3351279925427,89.47290139740484,16.46164360229651,20.23482735466433,44.571126188627076,33.05169307489694,116.4000015258789,28.917978286743164,27.958113725187225,42.513895365090875,89.47290139740484,16.67432633198344,226800,1422900,9907700,7225200,458600,31700,447600,4877900,697100
2015-02-18,20.105884552001953,44.586212158203125,32.97518539428711,116.33999633789062,29.182231903076172,28.158349990844727,42.40826416015625,89.49724578857422,16.665817260742188,20.22622871566189,44.880438318275715,33.0822998207961,116.52999877929688,29.226273233708124,28.258467677438468,42.48139599280298,89.49724578857422,16.69984565051886,20.054309418744225,44.254268458943045,32.837469764488105,114.98999786376953,28.944404685497865,28.114966826971525,42.26200049486279,89.48101288192451,16.555221343027323,20.20044032926106,44.48059383925143,32.98283788403689,115.98999786376953,29.05010455104218,28.17670452874046,42.400139778629224,89.48101288192451,16.682832266950676,194100,1398200,6969800,8336000,533700,11500,208300,428300,182900
2015-02-19,20.071502685546875,44.31461715698242,32.94458770751953,115.94000244140625,29.261499404907227,27.97480010986328,42.35951232910156,89.49724578857422,16.58074378967285,20.15746233832779,44.59375165726243,33.074650861451765,116.54000091552734,29.323157922462187,28.141665053756626,42.4732722706011,89.49724578857422,16.63178718546509,20.037118168616907,43.99775936708697,32.814521635017286,115.73999786376953,29.173413408302142,27.949771482218708,42.188869317126326,89.48912933524936,16.52119289080852,20.05431042708189,44.20899597509531,32.8604278227069,116.4000015258789,29.287923523820155,28.083262800796568,42.302632358351794,89.49724578857422,16.572236286600763,153900,1037000,5328200,6528700,363100,27500,102600,498700,99700
2015-02-20,19.899581909179688,44.54849624633789,33.15114974975586,115.27999877929688,29.1910343170166,28.016523361206055,42.65202713012695,89.48912811279297,16.708354949951172,20.03711668764616,44.63902583203987,33.1741013764061,116.45999908447266,29.2526928424067,28.024865177570963,42.66015150939259,89.49724456600696,16.77641335946183,19.890985780582547,43.88460590279491,32.81451032651765,115.05000305175781,28.873931409217455,27.801265670239253,42.188856919135105,89.48101165957898,16.606268147005423,20.03711668764616,44.19392083655364,32.91397223961703,116.0999984741211,28.953207136167244,27.949776099548373,42.28636806867287,89.49724456600696,16.631789036421623,191100,1206400,14538400,6681700,372900,418900,142400,474900,345100
2015-02-23,19.75345230102539,44.46550369262695,32.87572479248047,115.43000030517578,28.71537971496582,27.849653244018555,42.327003479003906,89.48107147216797,16.631790161132812,19.87379646975483,44.540947402269474,33.08994779803997,116.22000122070312,28.777038239839825,28.175038127767486,42.64390702045338,89.49730438944664,16.674327684103837,19.744856171863002,44.178826229635156,32.80686698089784,115.06999969482422,28.65372119009181,27.832966431687325,42.24574727340552,89.48107147216797,16.461644937170473,19.839411953105277,44.36743118691657,33.044041617461694,115.11000061035156,28.777038239839825,28.058233624132896,42.64390702045338,89.48107147216797,16.631790161132812,251100,1440200,13025000,4812400,918100,551700,192300,572400,418700
2015-02-24,19.796432495117188,45.10675811767578,33.281219482421875,115.26000213623047,28.988441467285156,27.774566650390625,42.83079528808594,89.48107147216797,16.861486434936523,19.916775021556624,45.2274651640978,33.41893510686919,115.55000305175781,29.023675870317017,27.891371164414863,42.98518640577626,89.4891879308073,16.955067354605355,19.77924023718471,44.22408550243484,33.005788233527255,114.29000091552734,28.68895576178956,27.76622165214072,42.51389177242203,89.48107147216797,16.65731121054671,19.81362311350571,44.53339748875895,33.0669964748681,115.0,28.785848690058373,27.891371164414863,42.668279790387054,89.48107147216797,16.682833722085604,279900,2325900,14411700,7612900,949600,16600,725300,439400,335400
2015-02-25,19.624513626098633,44.986061096191406,33.082298278808594,115.69999694824219,29.05891227722168,27.37826156616211,42.692649841308594,89.48107147216797,16.691341400146484,19.87379645296531,45.30291608445276,33.204711841971964,115.88999938964844,29.094143322545424,27.80793985432489,42.81453411327067,89.4891879308073,16.776413194216506,19.564342361556744,44.87289695587884,33.044041668982274,115.33000183105469,28.891550531348052,27.36574725166223,42.63576989444804,89.48107147216797,16.648803880471014,19.74485615518241,45.076590681711274,33.12820154088888,115.83000183105469,28.926784936809643,27.80793985432489,42.757654166410106,89.48107147216797,16.74238480111659,641900,1636300,10458900,5032500,1759100,247700,482700,427300,326100
2015-02-26,19.73625946044922,45.2802734375,33.48779296875,116.06999969482422,28.856319427490234,27.490894317626953,43.13145065307617,89.48107147216797,16.733877182006836,19.73625946044922,45.35571426084225,33.533699149823704,116.55000305175781,28.944405451222597,27.67444288511171,43.237083093306275,89.4891879308073,16.793428086502164,19.581534058722863,44.82007693261664,33.403633096066336,115.83000183105469,28.785853968642574,27.474207505549433,43.050191353216086,89.48107147216797,16.67432627751151,19.62451306372286,44.99359312861016,33.472490908392096,116.54000091552734,28.891553836983178,27.474207505549433,43.13145065307617,89.48107147216797,16.67432627751151,312000,1052600,11653900,4025400,1870300,49800,338800,382300,349600
2015-02-27,19.830814361572266,45.42361831665039,33.48013687133789,116.16000366210938,29.481719970703125,27.057048797607422,43.115203857421875,89.48912811279297,16.69985008239746,19.882389493199327,45.64240076306618,33.63315453985754,117.06999969482422,29.55218543322012,27.51592502504363,43.26959189570247,89.48912811279297,16.742387609207473,19.68468345567569,45.12185210445103,33.44953567248938,116.16000366210938,29.208658323121053,26.99030154425019,43.017692686136094,89.48101165957898,16.64029916750418,19.753450844359733,45.27273377160905,33.51839347739476,116.73999786376953,29.31435819696575,27.474209583037467,43.24521565274388,89.48912811279297,16.64880667286618,181500,1808900,10250300,8255600,3431900,27400,488700,457100,431600
2015-03-02,19.66749382019043,44.9030647277832,33.54899978637695,115.68000030517578,29.525754928588867,26.965274810791016,43.31022262573242,89.48107147216797,16.334033966064453,19.856605393937013,45.42361332924333,33.58725639826101,116.63999938964844,29.552179051309043,27.032022068839463,43.31022262573242,89.4891879308073,16.665818498571248,19.650303200385906,44.59375273945768,33.31182513668621,115.62000274658203,29.261503620974047,26.930233455120913,42.912062834554874,89.47296120457261,16.3170189585922,19.813624745565473,45.37834998521907,33.36538089104023,116.5,29.287927743694226,26.990303441216966,42.96894280472309,89.48107147216797,16.62328260253104,305000,2113500,11829300,7993300,3075000,750500,209000,5852700,943100
