Date,SPY,TLT
2023-09-01,436.9857482910156,86.10186767578125
2023-09-05,435.09716796875,84.89454650878906
2023-09-06,432.1722412109375,85.10334014892578
2023-09-07,430.8454284667969,85.3393325805664
2023-09-08,431.4942932128906,85.66616821289062
2023-09-11,434.3320617675781,85.0488510131836
2023-09-12,431.94952392578125,85.5390625
2023-09-13,432.4531555175781,85.5208969116211
2023-09-14,436.1818542480469,84.90361785888672
2023-09-15,430.92669677734375,84.38619995117188
2023-09-18,431.1793518066406,84.86731719970703
2023-09-19,430.2851867675781,84.24092102050781
2023-09-20,426.3294372558594,84.50420379638672
2023-09-21,419.2828674316406,82.33463287353516
2023-09-22,418.3401184082031,82.997314453125
2023-09-25,420.09930419921875,80.95480346679688
2023-09-26,413.92755126953125,80.67343139648438
2023-09-27,414.0927734375,80.25585174560547
2023-09-28,416.4934387207031,80.50094604492188
2023-09-29,415.4826354980469,80.51004791259766
2023-10-02,415.3174133300781,79.16229248046875
2023-10-03,409.7579345703125,77.4593505859375
2023-10-04,412.74176025390625,78.55213928222656
2023-10-05,412.5863037109375,78.16056060791016
2023-10-06,417.4848327636719,77.2135009765625
2023-10-09,420.1576232910156,79.02568054199219
2023-10-10,422.344482421875,78.9164047241211
2023-10-11,424.07452392578125,80.5646743774414
2023-10-12,421.4892272949219,78.37913513183594
2023-10-13,419.38983154296875,79.78150177001953
2023-10-16,423.80242919921875,78.49748229980469
2023-10-17,423.782958984375,77.63240051269531
2023-10-18,418.13604736328125,76.94939422607422
2023-10-19,414.4620666503906,75.37397766113281
2023-10-20,409.369140625,75.80199432373047
2023-10-23,408.6596374511719,76.71266174316406
2023-10-24,411.7406921386719,77.72342681884766
2023-10-25,405.8312683105469,75.99323272705078
2023-10-26,400.97161865234375,77.15885162353516
2023-10-27,399.1540832519531,76.83102416992188
2023-10-30,403.9263610839844,76.48499298095703
2023-10-31,406.463134765625,76.11163330078125
2023-11-01,410.79791259765625,77.76188659667969
2023-11-02,418.6705627441406,79.53461456298828
2023-11-03,422.49029541015625,80.07371520996094
2023-11-06,423.4621887207031,79.29702758789062
2023-11-07,424.6673583984375,80.4666519165039
2023-11-08,424.9784851074219,81.8372802734375
2023-11-09,421.6641845703125,79.9549331665039
2023-11-10,428.2441101074219,80.40267181396484
2023-11-13,427.83587646484375,80.21992492675781
2023-11-14,436.1362609863281,82.03832244873047
2023-11-15,437.05963134765625,80.886962890625
2023-11-16,437.59417724609375,81.89214324951172
2023-11-17,438.1384582519531,82.27590942382812
2023-11-20,441.5110778808594,82.77847290039062
2023-11-21,440.54888916015625,82.74193572998047
2023-11-22,442.24969482421875,83.03433990478516
2023-11-24,442.5218200683594,82.05660247802734
2023-11-27,441.72491455078125,83.42726135253906
2023-11-28,442.1622619628906,83.59175109863281
2023-11-29,441.8511962890625,84.64257049560547
2023-11-30,443.5909423828125,83.6648178100586
2023-12-01,446.2152404785156,85.2405776977539
2023-12-04,443.8728942871094,84.90143585205078
2023-12-05,443.7853698730469,86.72559356689453
2023-12-06,441.9970397949219,87.88056945800781
2023-12-07,445.3696594238281,87.3764419555664
2023-12-08,447.2843322753906,86.66141510009766
2023-12-11,449.02410888671875,86.47809600830078
2023-12-12,451.0748596191406,86.7347412109375
2023-12-13,457.2953186035156,88.76972961425781
2023-12-14,458.7629089355469,91.07890319824219
2023-12-15,458.00750732421875,91.18006134033203
2023-12-18,460.5838623046875,90.45355224609375
2023-12-19,463.3846435546875,90.94096374511719
2023-12-20,456.9633483886719,91.55709838867188
2023-12-21,461.2962646484375,90.9777603149414
2023-12-22,462.22332763671875,90.56393432617188
2023-12-26,464.1750793457031,90.82142639160156
2023-12-27,465.0143737792969,92.43074035644531
2023-12-28,465.1900329589844,91.7594223022461
2023-12-29,463.84326171875,90.93177032470703
2024-01-02,461.2474365234375,90.40760040283203
2024-01-03,457.4805908203125,90.78462982177734
2024-01-04,456.0069580078125,89.40521240234375
2024-01-05,456.6315612792969,88.54994201660156
2024-01-08,463.1504211425781,89.42357635498047
2024-01-09,462.4478454589844,88.85343933105469
2024-01-10,465.0631103515625,88.43960571289062
2024-01-11,464.8582458496094,88.9361801147461
2024-01-12,465.18023681640625,88.76144409179688
2024-01-16,463.4723815917969,87.19812774658203
2024-01-17,460.8961486816406,87.06016540527344
2024-01-18,464.99481201171875,86.25090026855469
2024-01-19,470.79156494140625,86.52678680419922
2024-01-22,471.7869567871094,87.04179382324219
2024-01-23,473.1628723144531,86.35206604003906
2024-01-24,473.68011474609375,85.84629821777344
2024-01-25,476.2564392089844,86.40723419189453
2024-01-26,475.6513977050781,86.24171447753906
2024-01-29,479.4181823730469,87.23489379882812
2024-01-30,479.0473937988281,88.02576446533203
2024-01-31,471.23065185546875,88.89022827148438
2024-02-01,477.39825439453125,90.63389587402344
2024-02-02,482.4239501953125,88.63188934326172
2024-02-05,480.6673889160156,86.84210968017578
2024-02-06,482.0628967285156,87.69087982177734
2024-02-07,486.0834655761719,87.26647186279297
2024-02-08,486.29815673828125,86.7590560913086
2024-02-09,489.1087341308594,86.58377838134766
2024-02-12,488.89404296875,86.68525695800781
2024-02-13,482.1604309082031,85.19991302490234
