Date,SPY,TLT
2020-03-16,-0.11588643591262306,0.0627547567834318
2020-03-17,0.05258496660646296,-0.06901049362211588
2020-03-18,-0.051959647593587475,-0.058066357656671605
2020-03-19,0.002122679894305281,0.026861239429190362
2020-03-20,-0.044050176083779875,0.07250289579190813
2020-03-23,-0.025900694471061473,0.040383259137980215
2020-03-24,0.08673090648574484,-0.01879040125922625
2020-03-25,0.01485924293595729,-0.0022741491605181617
2020-03-26,0.05674872715488647,0.00490980627240118
2020-03-27,-0.03023841472950658,0.0263431729511253
2020-03-30,0.031959523971438045,-0.008263112656279955
2020-03-31,-0.015017421822611891,-0.008150181652311073
2020-04-01,-0.046049277299835954,0.013913701099932603
2020-04-02,0.022813280639506175,0.006325299029004364
2020-04-03,-0.01455981625672486,0.002376982021384046
2020-04-06,0.06500685787482133,-0.002614326242563249
2020-04-07,0.0010190033240976499,-0.01052760195800705
2020-04-08,0.033017279772874365,-0.0073030281203917205
2020-04-09,0.015102625633973011,0.0018156403438205797
2020-04-13,-0.009172288963338535,-0.00917228529433894
2020-04-14,0.02906651847124852,-0.00024411686993541543
2020-04-15,-0.02147698878285426,0.02614464905442432
2020-04-16,0.00481279016372164,0.01129354798926188
2020-04-17,0.026656824680497317,-0.013495539362085526
2020-04-20,-0.017774956994797607,0.008012365366542252
2020-04-21,-0.030833939159041084,0.012513659393809915
2020-04-22,0.02195207147334112,-0.010269889610568602
2020-04-23,-7.177068545445616e-05,0.005295152573014213
2020-04-24,0.013842472566682045,0.002343856507634752
2020-04-27,0.01431527883643243,-0.018789621791565406
2020-04-28,-0.004608733545500875,0.011446050160617623
2020-04-29,0.02584168639688164,-0.005203047022999446
2020-04-30,-0.009354481213837985,-0.011745111286633482
2020-05-01,-0.026830213232662055,0.008526759725414569
2020-05-04,0.0027543060578300005,-0.004715090038498844
2020-05-05,0.009197223227059414,-0.0064216496651472305
2020-05-06,-0.006801711675233251,-0.01626718626100588
2020-05-07,0.011994316725815503,0.016567718762855597
2020-05-08,0.016411008122122143,-0.013085849317420484
2020-05-11,0.0002050090939636034,-0.007836192474797322
2020-05-12,-0.020132808822533068,0.010211840578662352
2020-05-13,-0.01784432440734037,0.0069720000461037535
2020-05-14,0.011896245979173553,0.009739763565477016
2020-05-15,0.004586303678608403,-0.0025760505525213606
2020-05-18,0.03000517060110884,-0.02219866189484519
2020-05-19,-0.010324184883936471,0.003734111899100695
2020-05-20,0.016845511580308115,0.002989719779974081
2020-05-21,-0.00692802344714055,0.002494305421403761
2020-05-22,0.0018972517534301936,0.00599832853656417
2020-05-26,0.012245387607128394,-0.013500979465788309
2020-05-27,0.014769065979782803,-0.0018380547043328182
2020-05-28,-0.0018466379120636086,-0.003687495103104108
2020-05-29,0.004446386068489602,0.007116389270931218
2020-06-01,0.0040334475662908605,-0.006755680462583729
2020-06-02,0.008245731946996314,-0.003642313153458478
2020-06-03,0.013220537456506089,-0.013386410278733277
2020-06-04,-0.0026300129775410374,-0.014584829723121336
2020-06-05,0.0253066056063488,-0.007148579480908698
2020-06-08,0.012014929728497483,0.003835708475450589
2020-06-09,-0.0074843598211944955,0.011294621638313075
2020-06-10,-0.005595796925792208,0.014718588321169084
2020-06-11,-0.059377477521728485,0.018724406339072196
2020-06-12,0.011904697873328433,-0.009687772058664322
2020-06-15,0.009292319468345729,0.0005544268790300139
2020-06-16,0.019064739134528403,-0.015452638227531474
2020-06-17,-0.0041624141341282455,0.004119396563938178
2020-06-18,0.00038480409852016103,0.010532181012967568
2020-06-19,-0.005731061024672388,0.0008010606506257656
2020-06-22,0.006394322520502029,0.0001232257445715271
2020-06-23,0.004593476584968965,-0.006858140708036189
2020-06-24,-0.025839655520056272,0.010667979780939061
2020-06-25,0.010662997108423899,0.0028785387068648383
2020-06-26,-0.02403768712826181,0.010647062534981152
2020-06-29,0.014590408710470385,-0.003151834441182683
2020-06-30,0.01272834148108572,-0.004868853954613091
2020-07-01,0.00698020313655268,-0.0019441321905726695
2020-07-02,0.005492094623195943,0.001040275650956839
2020-07-06,0.015319208140077149,-0.004104005358513496
2020-07-07,-0.010367323749867638,0.013958187447871535
2020-07-08,0.007619409997648667,-0.0040027782795835415
2020-07-09,-0.005708871979718506,0.015796305965639832
2020-07-10,0.010158754667163898,-0.005037270444889983
2020-07-13,-0.008696728114153167,0.003301200898983717
2020-07-14,0.01287566346199804,0.0014372623067457318
2020-07-15,0.009145201307574815,-0.004678216401113269
2020-07-16,-0.003298577199254004,0.004737856045504604
2020-07-17,0.0028945596780009368,-0.002096075333729179
2020-07-20,0.008049193716673725,0.0024552349470782406
2020-07-21,0.0021254256388802263,0.0005977045146668052
2020-07-22,0.005675666530028344,0.0029849950889003097
2020-07-23,-0.012003485994081624,0.011613336024812489
2020-07-24,-0.0064611826113142035,-5.914230226832263e-05
2020-07-27,0.0072659539856271636,-0.003718697572061615
2020-07-28,-0.00636236093036035,0.006894731001982312
2020-07-29,0.012223695646199928,-0.0017041235162968949
2020-07-30,-0.0035743153014714513,0.006567107657684092
2020-07-31,0.00787100749484095,-0.0006433783125644327
2020-08-03,0.006928074863510175,-0.005047765497934829
2020-08-04,0.0038552231534151457,0.009487435291304261
2020-08-05,0.006191623784371583,-0.00878152028538679
2020-08-06,0.0066623030771269355,0.005570502995693127
2020-08-07,0.0007179063935300015,-0.006688062402199957
2020-08-10,0.0029842679479339155,-0.004483723705363584
2020-08-11,-0.008288556616977872,-0.011956483353669448
2020-08-12,0.013845698146883401,-0.009137196099765191
2020-08-13,-0.0018093160389493607,-0.010747118581901817
2020-08-14,2.955417334015475e-05,-0.003914461017474361
2020-08-17,0.0031718930509082115,0.002509949705641858
2020-08-18,0.0021577233042316983,0.0071264994215975135
2020-08-19,-0.004172112769652691,-0.0062708682181090904
2020-08-20,0.0031083035519194955,0.008998296145533888
2020-08-21,0.0035413472356316308,0.0059747378299837344
2020-08-24,0.010082160522245693,-0.0016260941678137317
2020-08-25,0.0034932250482018097,-0.007683045072227701
2020-08-26,0.009975531781206127,-0.0038336420164599497
2020-08-27,0.0021843147249364122,-0.017155602187463773
2020-08-28,0.006438526985083536,-0.0007441422240402358
2020-08-31,-0.0036289724309624713,0.006618809577795033
2020-09-01,0.009374270291964804,0.011373234433463261
2020-09-02,0.014360461528487288,0.009475058901752546
2020-09-03,-0.03502014720697524,0.0028367542929936297
2020-09-04,-0.008198579340695135,-0.01917049382230801
2020-09-08,-0.02770287986680147,0.006125954679342033
2020-09-09,0.019554790517974017,-0.0026913377030230723
2020-09-10,-0.01751641910939142,0.00507035456182487
2020-09-11,0.000509190987079607,0.0021299137143386427
2020-09-14,0.013085370489612193,-6.0682814596454885e-05
2020-09-15,0.005039569101267586,-0.00243459647521003
2020-09-16,-0.0039763255830419396,-0.002990943925680097
2020-09-17,-0.008834242570084711,0.0030516654458859834
2020-09-18,-0.011579554662019636,-0.0031133393963242452
2020-09-21,-0.011192029516653266,0.005061677537852953
2020-09-22,0.01013278989238348,-0.0007909659759463089
2020-09-23,-0.02346401061158445,0.0013384094157426248
2020-09-24,0.002661846234209251,0.0038224332945471016
2020-09-25,0.016037832043553826,0.0
2020-09-28,0.01647280739874784,-0.0028501091751133457
2020-09-29,-0.005461071322643291,0.0011531501296275066
2020-09-30,0.007553809070181639,-0.009631254591279073
2020-10-01,0.006398971734593407,0.001647953155985086
2020-10-02,-0.009539427944906718,-0.003741224437978327
2020-10-05,0.017577720997502627,-0.019732185593282908
2020-10-06,-0.014318156440950287,0.005374580225562027
2020-10-07,0.017256863742417472,-0.007319287240165456
2020-10-08,0.008823585106780399,0.0053854614324110065
2020-10-09,0.00889048812883246,-0.00018749453964500982
2020-10-12,0.015959851404921,0.0031806297810086388
2020-10-13,-0.0065475865004304724,0.007135274956133736
2020-10-14,-0.006303363175248366,0.0022845328162907
2020-10-15,-0.0012366378118580012,-0.0017284776646596949
2020-10-16,-0.0006046649354867593,-0.0027841492921341893
2020-10-19,-0.015319911002829596,-0.0037874226162805747
2020-10-20,0.003997738588063594,-0.009561411433700054
2020-10-21,-0.0018949406845288805,-0.003459585149136516
2020-10-22,0.005470412328984666,-0.010451266777410245
2020-10-23,0.003389464756013707,0.006093941214007321
2020-10-26,-0.018652878299203805,0.009260370044204075
2020-10-27,-0.0034532946064557207,0.006686729097027737
2020-10-28,-0.0347768796674824,0.0009336579785965621
2020-10-29,0.01011221133960566,-0.009754694119717607
2020-10-30,-0.010479633494348883,-0.009914742336413351
2020-11-02,0.011146234805328864,0.007462678547943494
2020-11-03,0.017501910114002494,-0.005818048216429856
2020-11-04,0.02210311369851533,0.021459725461552975
2020-11-05,0.01931501128474076,0.0017367599742159807
2020-11-06,-0.00022847226732477735,-0.012158101797990635
2020-11-09,0.012487614280962366,-0.02123888729587152
2020-11-10,-0.0014678380745085477,-0.0057842303597783005
2020-11-11,0.0074012328319010105,0.003603259701256564
2020-11-12,-0.009748408417291627,0.0168743060916211
2020-11-13,0.013749572377042767,-0.0013265227423803394
2020-11-16,0.012405129469059199,-0.0024059197542432905
2020-11-17,-0.005392448730030064,0.006507347699328916
2020-11-18,-0.01210791408941938,0.0028921897698873087
2020-11-19,0.004201197696996397,0.0051353421300378115
2020-11-20,-0.006871533188086485,0.00883041207564094
2020-11-23,0.005976789366996846,-0.004592572117559519
2020-11-24,0.015984979395532745,-0.010001862325097257
2020-11-25,-0.0015427147434103829,-0.0030827434739476136
2020-11-27,0.002781115622192642,0.00965811748368795
2020-11-30,-0.004437019355829752,-0.0012491765725922799
2020-12-01,0.010878128518669367,-0.014853474409551724
2020-12-02,0.0021015089121774223,-0.007968913652854296
2020-12-03,-0.0002726877865302478,0.008031857081532952
2020-12-04,0.00858068800264754,-0.014774186952213329
2020-12-07,-0.0020568837099393107,0.008980089081375703
2020-12-08,0.0029216665539282733,0.004714210933314414
2020-12-09,-0.009009080778250777,-0.0033106891324509247
2020-12-10,-0.00032725231516937686,0.008824511256335479
2020-12-11,-0.0011733849646779497,0.003533924840888016
2020-12-14,-0.004487199771272619,-0.0027755951275203424
2020-12-15,0.01342891453276398,-0.0033527786846970237
2020-12-16,0.0015680032966065135,-0.0026649835542536153
2020-12-17,0.005576737692058076,-0.0026496852679795562
2020-12-18,-0.0040010939646915504,-0.0030019536538758423
2020-12-21,-0.003582133528435646,0.0039578954378881185
2020-12-22,-0.0016867878747739778,0.005147303995349633
2020-12-23,0.0008983614496008165,-0.006932643128308971
2020-12-24,0.003883128055876931,0.003949436408238298
2020-12-28,0.008553790554349986,0.0004450720593400203
2020-12-29,-0.0019095887298258122,-0.0012719981626338169
2020-12-30,0.0014258101089403676,0.002161661751338205
2020-12-31,0.00506804019796874,0.0014588801342668156
2021-01-04,-0.013707540240305042,-0.0012054669134294472
2021-01-05,0.00686378678257687,-0.007454375443806043
2021-01-06,0.005960647994072617,-0.020741686230244052
2021-01-07,0.014748396033871956,-0.00885332902318774
2021-01-08,0.005681326795277631,-0.003232964806017727
2021-01-11,-0.006763753678501607,-0.0016537194804405713
2021-01-12,0.00021131411040562956,-0.0007946679560061895
2021-01-13,0.0026893150649890465,0.011198991937489534
2021-01-14,-0.003508233330493555,-0.009411433748983702
2021-01-15,-0.007319148553617203,0.003959146102292579
2021-01-19,0.007820992566662462,0.0032218675327799315
2021-01-20,0.013744108660130608,0.0009852796700632008
2021-01-21,0.0009111463598136091,-0.007042954688676529
2021-01-22,-0.0035456576419901375,0.0032308848412889953
2021-01-25,0.0039361136434107056,0.011716918502412568
2021-01-26,-0.00156222847691808,-0.0018885130055505113
2021-01-27,-0.02474399844580973,0.0025390423729489383
2021-01-28,0.008563179184435447,-0.005542568977404943
2021-01-29,-0.020222403655953857,-0.006034605148688226
2021-02-01,0.016508477853645707,0.0011585024678712446
2021-02-02,0.014041246012726853,-0.006468452269904894
2021-02-03,0.0007858337245435302,-0.008912343366364693
2021-02-04,0.011301565780436446,-0.002676108136619376
2021-02-05,0.00392807771703853,-0.00840876277969802
2021-02-08,0.007195871399933672,0.004381454225229154
2021-02-09,-0.0006656895259460376,0.0007397996946509111
2021-02-10,-0.0004357980374269395,0.006631422409194986
2021-02-11,0.0016136219323749884,-0.00548999229761311
2021-02-12,0.004927470693298598,-0.012497167285803207
2021-02-16,-0.0008659774707326769,-0.015343767600119906
2021-02-17,0.0002293121229668894,0.006330576890586405
2021-02-18,-0.00426511765488458,-0.004055232994536682
2021-02-19,-0.0017676301418725767,-0.013381169337797707
2021-02-22,-0.0077213274495170755,-0.007637064133822158
2021-02-23,0.0012135185668177458,-0.002887497248646872
2021-02-24,0.01095905080106635,-0.0065821056483371145
2021-02-25,-0.024390726818259937,-0.01646524639316821
2021-02-26,-0.0051657947936267256,0.032524739145799855
2021-03-01,0.023950828283377155,-0.013295743215465639
2021-03-02,-0.00783371338176634,7.086048642734442e-05
2021-03-03,-0.01333419556546076,-0.010905313045419017
2021-03-04,-0.012452181187362405,-0.006470456280223236
2021-03-05,0.018229442151838565,0.0019457032903854152
2021-03-08,-0.004991073826874901,-0.007805695959137673
2021-03-09,0.01417648059329122,0.013762950345859816
2021-03-10,0.006205241216334536,0.0020017301723616694
2021-03-11,0.0100879694199555,-0.0072394532706591495
2021-03-12,0.0013460675182331721,-0.0214499949761481
2021-03-15,0.005945916807017969,0.005862572261243199
2021-03-16,-0.0012621927144447016,-0.004026142090660731
2021-03-17,0.0034042297019288804,-0.007511697201760005
2021-03-18,-0.014656838231482726,-0.010178046407403291
2021-03-19,-0.0018517050974177155,0.006178808699799463
2021-03-22,0.007953232761155641,0.0111436180821298
2021-03-23,-0.00790186405278622,0.008986156349044684
2021-03-24,-0.005096496088940046,0.005368049107938187
2021-03-25,0.005609703624649632,-0.007916676349542068
2021-03-26,0.015986430247828542,-0.003506217423957126
2021-03-29,-0.000505231020176851,-0.008524384428463526
2021-03-30,-0.0026564524376015194,0.005226013036748954
2021-03-31,0.004045182883427752,-0.005595723303948171
2021-04-01,0.010741181748637344,0.01646115742584106
2021-04-05,0.014251086527862054,-0.004372633583281021
2021-04-06,-0.0005908479385005115,0.006769598924919734
2021-04-07,0.001156502705371419,-0.006989006054492634
2021-04-08,0.004735687540079231,0.008221503352579483
2021-04-09,0.007244055589049659,-0.0036294626397255143
2021-04-12,0.00036452177467165747,-0.00043591246957656925
2021-04-13,0.0029592312265086596,0.0074651608815208504
2021-04-14,-0.0034209231753351277,-0.0031822393026814826
2021-04-15,0.01068516868159814,0.016595777535835774
2021-04-16,0.00333659918080485,-0.0077966608827618996
2021-04-19,-0.0049250273288342005,-0.0028764118269127693
2021-04-20,-0.007348487925032637,0.004598397836172273
2021-04-21,0.009417589350772667,0.00200529609816898
2021-04-22,-0.009174987299117239,0.004354658263934783
2021-04-23,0.010784140008529803,-0.0023537561234200873
2021-04-26,0.002085311663011686,-0.0014286709749211457
2021-04-27,-0.00021553919022138552,-0.008761584783073246
2021-04-28,-0.00028748389540794055,0.0006488285309394343
2021-04-29,0.006352410682569817,-0.0029593897484149144
2021-04-30,-0.006592108817101326,0.002310561217475513
2021-05-03,0.002154672197083876,0.0005992342556720747
2021-05-04,-0.006188412121153213,0.0067634585179459856
2021-05-05,0.00031269885665829777,0.0016478098425319946
2021-05-06,0.007953752341611163,0.0016450990315436237
2021-05-07,0.00725163058451785,-0.004943693476562605
2021-05-10,-0.009951889427072869,-0.010178651166638247
2021-05-11,-0.00896451664938343,-0.005675752145898767
2021-05-12,-0.021474159910882983,-0.010563376828154551
2021-05-13,0.011940856090597337,0.0015473765909209838
2021-05-14,0.015238625521287111,0.009307871010170402
2021-05-17,-0.0025478006138212514,-0.0021176225938108863
2021-05-18,-0.008653021280963461,-0.0025623031204086762
2021-05-19,-0.002625151886611077,-0.0024214314631301227
2021-05-20,0.010700432498695038,0.008195033643197907
2021-05-21,-0.0008191359073151125,0.0032015353994250396
2021-05-24,0.010142661330366834,0.003697036266248484
2021-05-25,-0.002221123383138617,0.009221069010565451
2021-05-26,0.0019825930337246094,-0.0017223785408251682
2021-05-27,0.0005248004881665777,-0.004030265625822198
2021-05-28,0.0017870431466883933,-0.0015885702159782094
2021-06-01,-0.0008812036597593102,-0.00022435974290374247
2021-06-02,0.0015714056193057453,0.0023129957893302058
2021-06-03,-0.0037182116515399534,-0.0037607134934817274
2021-06-04,0.009104314220982736,0.013601733686770492
2021-06-07,-0.0009704843177200173,-0.0030782059508362744
2021-06-08,0.00021276941467074592,0.007001842623185236
2021-06-09,-0.0014928104667300114,0.00879003050325561
2021-06-10,0.0046375469773168865,0.005980872097187581
2021-06-11,0.0016511123200605912,-0.001614755735150626
2021-06-14,0.0022365093801001786,-0.007688954335423712
2021-06-15,-0.0018358636733052944,-0.001204301026347846
2021-06-16,-0.005598996445305693,-0.0008510502918714298
2021-06-17,-0.0003316937838985186,0.014861006870117117
2021-06-18,-0.013582167104399656,0.018631330677843692
2021-06-21,0.014214344083433614,-0.01688531721318891
2021-06-22,0.005331905941895015,0.0024396664477176243
2021-06-23,-0.0012059910505796386,-0.0025791586819843577
2021-06-24,0.005898495592559821,0.0016040062232598408
2021-06-25,0.003545507324601615,-0.010437656471679803
2021-06-28,0.0020140681216320668,0.010228624407969763
2021-06-29,0.0005378736755520147,0.0016715894095559443
2021-06-30,0.0008415133921546695,0.004443222382528486
2021-07-01,0.005521086313921593,5.568875525439674e-05
2021-07-02,0.0076146106766360085,0.006016283579728658
2021-07-06,-0.0018232548645791093,0.011653223549685086
2021-07-07,0.0035279211483128744,0.008820270013312773
2021-07-08,-0.008181337924812898,0.003910102983054127
2021-07-09,0.010618321469080748,-0.014162955839129274
2021-07-12,0.0035752700411361806,-0.0012973843145245019
2021-07-13,-0.0034147204705895847,-0.007682577183784463
2021-07-14,0.001490991758726029,0.011297435587223327
2021-07-15,-0.003421307049856063,0.010970240245471217
2021-07-16,-0.007874316581022707,-0.001887571444663001
2021-07-19,-0.01487819608134753,0.021691364074990154
2021-07-20,0.0142288338905834,-0.009686419403549553
2021-07-21,0.008063444749724038,-0.012747404595790018
2021-07-22,0.0020920243397871355,0.009408550302116552
2021-07-23,0.010235592911652863,-0.0067111608746881855
2021-07-26,0.0024516628686159364,-0.0029673376684654046
2021-07-27,-0.004567859935602468,0.010614970498734923
2021-07-28,-0.000410247551372369,6.672211071477357e-05
2021-07-29,0.0041389998212123125,-0.005561705525211437
2021-07-30,-0.004868300217557958,0.0046925498438255605
2021-08-02,-0.002100318585397962,0.00887980643528381
2021-08-03,0.008102709332250107,0.0005304158902783378
2021-08-04,-0.004931279692743007,0.0020547128224090833
2021-08-05,0.006312843941858553,-0.005110718173267236
2021-08-06,0.0016511336118563613,-0.01684206314164835
2021-08-09,-0.0008137660101628333,-0.003592440269241875
2021-08-10,0.001243072392682693,-0.004629012566461653
2021-08-11,0.002481811432979005,-0.0006141684116803332
2021-08-12,0.0029925701415938737,-0.0016398102915719452
2021-08-13,0.0018179115170581946,0.015672430919982813
2021-08-16,0.002351975011929684,0.002420372435554363
2021-08-17,-0.006576830698059492,-0.00040285021820934134
2021-08-18,-0.01100513081320067,0.0033535969073239373
2021-08-19,0.001547117398962075,0.007337998378572728
2021-08-20,0.007925397600126326,0.0006642682449836348
2021-08-23,0.008758141281908745,-0.0006642682449835804
2021-08-24,0.0015861122066324325,-0.007806699890965073
2021-08-25,0.0020962713969594313,-0.008341467178255289
2021-08-26,-0.005920742020396183,0.002765716018680309
2021-08-27,0.00890116623864326,0.00678057386270252
2021-08-30,0.004388009912850696,0.002605676704403475
2021-08-31,-0.001482541066301459,-0.006829516272879848
2021-09-01,0.0005311125962719094,0.001673507051776822
2021-09-02,0.00307212207612696,0.004356266276638355
2021-09-03,-0.00024298542766074236,-0.009136345886947804
2021-09-07,-0.0035818812405004163,-0.00847129569413774
2021-09-08,-0.001219026434458369,0.0067823022926007575
2021-09-09,-0.004289401178119298,0.012027721679724025
2021-09-10,-0.007915776864090578,-0.008855393724156587
2021-09-13,0.0025559864319694946,0.006046518075604955
2021-09-14,-0.005411048296948927,0.01205059504711524
2021-09-15,0.008317733849091275,-0.003513590359506172
2021-09-16,-0.0015862860338119596,-0.004592575649560385
2021-09-17,-0.00978889034887475,-0.004815706469460318
2021-09-20,-0.016814644568315464,0.012325807762082742
2021-09-21,-0.0009452222580370933,-0.0008607648540191493
2021-09-22,0.009707471652478145,0.00594691458858872
2021-09-23,0.012076725160808236,-0.022855811951793155
2021-09-24,0.0016461390881061157,-0.009822018590146794
2021-09-27,-0.0028651892696483438,-0.0036828074018079595
2021-09-28,-0.020357533112558612,-0.0156997044458474
2021-09-29,0.0016817148321665854,0.0017336597644066658
2021-09-30,-0.012297660255097185,-0.00013813683288889597
2021-10-01,0.011813975944301443,0.00837966850236695
2021-10-04,-0.012979950840281777,-0.0025481819131077856
2021-10-05,0.010351342046633485,-0.009703707500332092
2021-10-06,0.004147451255117534,0.005625289175230951
2021-10-07,0.008608393892037016,-0.010512529319537764
2021-10-08,-0.0018254087415840916,-0.007023618108379786
2021-10-11,-0.007265870989802919,-0.0025406675053665
2021-10-12,-0.002464522164930636,0.016955602584065237
2021-10-13,0.00359099247633953,0.009679010073912723
2021-10-14,0.016680977984285607,0.003709001408907984
2021-10-15,0.007586713613831798,-0.005843987466915121
2021-10-18,0.002956034274298722,0.004678136829075503
2021-10-19,0.007685419794076507,-0.013890991680261346
2021-10-20,0.003920078710573279,-0.006773003437852049
2021-10-21,0.002604636599540675,-0.0011914105614187175
2021-10-22,-0.0010364964181386247,0.010953116058632754
2021-10-25,0.005348466400713532,-0.0015281313457077602
2021-10-26,0.0008996187669736951,0.00823525666067742
2021-10-27,-0.004440162971401252,0.01803062349339883
2021-10-28,0.009602551126748217,-0.0033900365344037733
2021-10-29,0.002027287632137557,0.0030519018525695094
2021-11-01,0.0017186459021854377,-0.007226237065139198
2021-11-02,0.0040350794061648244,0.004428542395186935
2021-11-03,0.006086558680615646,-0.010387695884727858
2021-11-04,0.004701421867322445,0.01045583278771878
2021-11-05,0.0034637148408577195,0.014844986227130862
2021-11-08,0.0008530970698532119,-0.001876815567606505
2021-11-09,-0.003310635463719208,0.012934007971902126
2021-11-10,-0.008077552784093904,-0.018451723074112938
2021-11-11,0.00032362076830170816,-0.0014860855010897923
2021-11-12,0.0075185228454418196,-0.004402207565381323
2021-11-15,0.00034228797850769353,-0.012636330376746772
2021-11-16,0.003950094362797283,-0.0025461767555648844
2021-11-17,-0.002432374265349608,0.007893485230551856
2021-11-18,0.0033907397140874956,0.0037529612513492595
2021-11-19,-0.001789835120753814,0.010503336788348862
2021-11-22,-0.002818967784267668,-0.011797569434527297
2021-11-23,0.0013250451171417036,-0.014565055792260199
2021-11-24,0.002666145518703647,0.015927915231925705
2021-11-26,-0.02255552203912499,0.0249548124073056
2021-11-29,0.012191977807216281,-0.00807018467157415
2021-11-30,-0.019649327688789568,0.015087408737208914
2021-12-01,-0.011169417424396045,0.006149985419419285
2021-12-02,0.015200142195560012,0.001246463753739549
2021-12-03,-0.008739380420234954,0.011861101158037964
2021-12-06,0.011773797435341982,-0.013830070732842247
2021-12-07,0.02047366693873173,-0.008112458845292674
2021-12-08,0.002644534162840773,-0.017436101338620707
2021-12-09,-0.006774473166479045,0.005577928057268871
2021-12-10,0.009369391894392664,-0.002415146472205584
2021-12-13,-0.00889783923295612,0.014670423822930163
2021-12-14,-0.006903740989726381,-0.00238557695046139
2021-12-15,0.015504285431110102,-0.009668819115475215
2021-12-16,-0.008857670629124572,0.00038950509951553297
2021-12-17,-0.010699823082676635,0.011267553876824085
2021-12-20,-0.01069045670708018,-0.007520273623336514
2021-12-21,0.01760318920682831,-0.003814799313949573
2021-12-22,0.009949050542033083,0.004616366443403384
2021-12-23,0.006202653509098654,-0.008715157731128092
2021-12-27,0.014053034969542666,0.0024207810316142497
2021-12-28,-0.0008175395788530315,-0.0039704647886780586
2021-12-29,0.0012783916131280573,-0.010984804962785675
2021-12-30,-0.002768303368121232,0.008351222855603434
2021-12-31,-0.0025234057178733942,0.0019585824371906447
2022-01-03,0.005773217497376334,-0.026600229222727825
2022-01-04,-0.0003348291475565952,-0.004166995456754497
2022-01-05,-0.019389050892344994,-0.005442427377200216
2022-01-06,-0.0009397676646445255,0.002585299196807834
2022-01-07,-0.003961445248056218,-0.007213883105516368
2022-01-10,-0.0012449886492557792,0.002456994977824331
2022-01-11,0.009067019981382558,0.006639432101580399
2022-01-12,0.002699932775249975,-0.003838186854649904
2022-01-13,-0.013874461122263733,0.008841168387835769
2022-01-14,0.00040891675163025267,-0.015225266713102007
2022-01-18,-0.01786833927477363,-0.014174458047932065
2022-01-19,-0.010437971668088544,0.006900065757865832
2022-01-20,-0.011129745579395542,0.006148008048995063
2022-01-21,-0.019825840569104847,0.01183635553996368
2022-01-24,0.004237898407739863,-0.008249780162195604
2022-01-25,-0.0122842067146436,-0.00161577142292787
2022-01-26,-0.0025120665688499943,-0.012167704755828197
2022-01-27,-0.004950072537592528,0.018196698812754597
2022-01-28,0.024532051064622994,0.00034893477775809666
2022-01-31,0.017850861325498932,-0.0051830411219782315
2022-02-01,0.006734074051368369,-0.0033251683269032027
2022-02-02,0.009667365938980231,0.0033813210727532865
2022-02-03,-0.023785851396799493,-0.007836190777682217
